rank	id	name	score
42	612840	Leukocyte adhesion deficiency, type III	0.3788696825504303
43	616278	Bile acid synthesis defect, congenital, 5	0.37868425250053406
44	615158	Mitochondrial complex III deficiency, nuclear type 3	0.3773854970932007
45	226990	Immunodeficiency 32B, monocyte and dendritic cell deficiency, autosomal recessive	0.3745238184928894
46	602579	Congenital disorder of glycosylation, type Ib	0.37443286180496216
47	615085	Osteopetrosis, autosomal recessive 8	0.3728536069393158
48	611881	Glycogen storage disease XII	0.3722228407859802
49	267700	Hemophagocytic lymphohistiocytosis, familial, 1	0.3709222078323364
50	209950	Immunodeficiency 27A, mycobacteriosis, AR	0.3707294464111328
51	603554	Omenn syndrome	0.37062615156173706
52	618775	Mitochondrial complex III deficiency, nuclear type 10	0.368764728307724
53	608104	Congenital disorder of glycosylation, type Ih	0.36847496032714844
54	237800	Hyperbilirubinemia, shunt, primary	0.367456316947937
55	606003	Transaldolase deficiency	0.36724337935447693
56	617093	Growth retardation, impaired intellectual development, hypotonia, and hepatopathy	0.3651716709136963
57	619573	Immunodeficiency 87 and autoimmunity	0.36467063426971436
58	620454	Congenital disorder of glycosylation, type IIaa	0.36404263973236084
59	277900	Wilson disease	0.3634190261363983
60	614034	Heme oxygenase-1 deficiency	0.3621197044849396
61	615631	Anemia, congenital dyserythropoietic, type Ib	0.360587477684021
62	617441	Thrombocytopenia, anemia, and myelofibrosis	0.3571213483810425
63	256810	Mitochondrial DNA depletion syndrome 6 (hepatocerebral type)	0.35685890913009644
64	231100	Hemochromatosis, neonatal	0.35584765672683716
65	619662	Cholestasis, progressive familial intrahepatic, 8	0.3556085228919983
66	258900	Orotic aciduria	0.3555927276611328
67	615595	Combined oxidative phosphorylation deficiency 19	0.3551187813282013
68	105600	Anemia, dyserythropoietic congenital, type III	0.35503318905830383
69	616828	Congenital disorder of glycosylation, type IIO	0.3547978401184082
70	603902	Thalassemia-beta, dominant inclusion-body	0.3526041507720947
71	615395	Combined oxidative phosphorylation deficiency 16	0.3525758981704712
72	300972	Immunodeficiency 47	0.3516203761100769
73	261680	Phosphoenolpyruvate carboxykinase deficiency, cytosolic	0.35122525691986084
74	619377	Osteootohepatoenteric syndrome	0.35087820887565613
75	616050	Autoinflammation with infantile enterocolitis	0.3495829701423645
76	133180	Erythroleukemia, familial, susceptibility to	0.3494497239589691
77	614727	Congenital disorder of glycosylation, type IIK	0.34900912642478943
78	211600	Cholestasis, progressive familial intrahepatic 1	0.3487013280391693
79	226300	Complement hyperactivation, angiopathic thrombosis, and protein-losing enteropathy	0.34695327281951904
80	614480	Hypertriglyceridemia, transient infantile	0.3464251756668091
81	187800	Bleeding disorder, platelet-type, 16	0.34604692459106445
82	246400	Letterer-Siwe disease	0.34538549184799194
83	613845	Hyperuricemia, pulmonary hypertension, renal failure, and alkalosis syndrome	0.34512218832969666
84	612714	Exocrine pancreatic insufficiency, dyserythropoietic anemia, and calvarialhyperostosis	0.34450143575668335
85	615234	Anemia, hypochromic microcytic, with iron overload 2	0.3436170220375061
86	603553	Hemophagocytic lymphohistiocytosis, familial, 2	0.34344664216041565
87	251100	Methylmalonic aciduria, vitamin B12-responsive, cblA type	0.34273090958595276
88	616689	Dehydrated hereditary stomatocytosis 2	0.34224674105644226
89	245900	Lecithin:cholesterol acyltransferase deficiency	0.3418465852737427
90	619658	Cholestasis, progressive familial intrahepatic, 7, with or without hearing loss	0.3415771424770355
91	231095	Ghosal hematodiaphyseal dysplasia	0.3409658968448639
92	603552	Hemophagocytic lymphohistiocytosis, familial, 4	0.33974677324295044
93	612690	Spherocytosis, type 5	0.3394021987915039
94	235700	Hemolytic anemia, nonspherocytic, due to hexokinase deficiency	0.33886706829071045
95	300835	Anemia, X-linked, with or without neutropenia and/or platelet abnormalities	0.3375513255596161
96	222700	Lysinuric protein intolerance	0.336886465549469
97	613658	Rajab interstitial lung disease with brain calcifications	0.33381569385528564
98	613101	Hemophagocytic lymphohistiocytosis, familial, 5	0.3336065709590912
99	605911	HMG-CoA synthase-2 deficiency	0.33051949739456177
100	232500	Glycogen storage disease IV	0.3303186297416687
101	615558	Hypobetalipoproteinemia, familial, 1	0.33015504479408264
102	259700	Osteopetrosis, autosomal recessive 1	0.32622742652893066
103	611490	Osteopetrosis, autosomal recessive 4	0.3239837884902954
104	618839	Combined oxidative phosphorylation deficiency 42	0.32392483949661255
105	618835	Combined oxidative phosphorylation deficiency 40	0.3236711621284485
106	600803	Gallbladder disease 1	0.3231160044670105
107	618234	Mitochondrial complex I deficiency, nuclear type 11	0.3229873776435852
108	231900	Hemolytic anemia due to glutathione synthetase deficiency	0.3226298689842224
109	214900	Cholestasis-Lymphedema syndrome	0.3225437104701996
110	614924	Combined oxidative phosphorylation deficiency 12	0.3224148154258728
111	224100	Anemia, dyserythropoietic congenital, type II	0.3220898509025574
112	613027	Glycogen storage disease IXc	0.32203608751296997
113	619484	Cholestasis, progressive familial intrahepatic, 6	0.3218269944190979
114	615453	Mitochondrial complex III deficiency, nuclear type 6	0.32180747389793396
115	312500	Reticuloendotheliosis, X-linked	0.3212168514728546
116	232700	Glycogen storage disease VI	0.3211374878883362
117	609628	Majeed syndrome	0.3207816481590271
118	619386	Combined oxidative phosphorylation deficiency 52	0.31963756680488586
119	617591	Proteasome-Associated autoinflammatory syndrome 3	0.3195951282978058
120	616829	Congenital disorder of glycosylation, type IIP	0.31902357935905457
121	601847	Cholestasis, progressive familial intrahepatic 2	0.3176274597644806
122	230800	Gaucher disease, type I	0.31730157136917114
123	212140	Carnitine deficiency, systemic primary	0.31729578971862793
124	616176	Bleeding disorder, platelet-type, 19	0.31604889035224915
125	603471	Citrullinemia, type II, adult-onset	0.3157504200935364
126	187900	Bleeding disorder, platelet-type, 17	0.3154100775718689
127	603278	Focal segmental glomerulosclerosis 1	0.3150203227996826
128	620481	Amegakaryocytic thrombocytopenia, congenital, 2	0.3149653971195221
129	616740	Immunodeficiency 46	0.3147284686565399
130	619525	Congenital disorder of glycosylation, type IIw	0.3145254850387573
131	615895	Polyglucosan body myopathy 1 with or without immunodeficiency	0.3143061399459839
132	174900	Juvenile polyposis syndrome	0.3139428198337555
133	610539	Gaucher disease, atypical	0.31325531005859375
134	619481	Bile acid malabsorption, primary, 2	0.3124217391014099
135	615947	Hyperlipoproteinemia, type ID	0.3123430609703064
136	259730	Osteopetrosis, autosomal recessive 3	0.31220364570617676
137	619874	Cholestasis, progressive familial intrahepatic, 11	0.31194204092025757
138	610090	Pyridoxamine 5-prime-phosphate oxidase deficiency	0.31170013546943665
139	614156	Hyperbiliverdinemia	0.31162816286087036
140	613470	Hemolytic anemia, nonspherocytic, due to glucose phosphate isomerasedeficiency	0.31117603182792664
141	619463	Portal hypertension, noncirrhotic, 2	0.3109561502933502
142	170100	Prolidase deficiency	0.31041207909584045
143	177000	Protoporphyria, erythropoietic, 1	0.3102700710296631
144	619041	Monosomy 7 myelodysplasia and leukemia syndrome 2	0.3091316223144531
145	613752	Hypermethioninemia with deficiency of S-adenosylhomocysteine hydrolase	0.30874019861221313
146	246450	3-Hydroxy-3-Methylglutaryl-Coa lyase deficiency	0.30842718482017517
147	617243	Fanconi anemia, complementation group V	0.30792510509490967
148	615758	Immunodeficiency 22	0.30680978298187256
149	259720	Osteopetrosis, autosomal recessive 5	0.3065253496170044
150	609015	Mitochondrial trifunctional protein deficiency	0.30642783641815186
151	263300	Polycythemia vera	0.3059130311012268
152	124000	Mitochondrial complex III deficiency, nuclear type 1	0.3058713972568512
153	613759	Infections, recurrent, with encephalopathy, hepatic dysfunction, and cardiovascular malformations	0.3052822947502136
154	614972	Cholestasis, intrahepatic, of pregnancy 3	0.305107057094574
155	616433	Immunodeficiency 40	0.30505529046058655
156	620300	Mitochondrial trifunctional protein deficiency 2	0.30476561188697815
157	618641	Infantile liver failure syndrome 3	0.3046553432941437
158	207900	Argininosuccinic aciduria	0.30455970764160156
159	613011	Lymphoproliferative syndrome 1	0.3029804527759552
160	616937	Thrombocytopenia 6	0.3029436767101288
161	243500	Isovaleric acidemia	0.30230551958084106
162	604416	Pyogenic sterile arthritis, pyoderma gangrenosum, and acne	0.3018626570701599
163	206100	Anemia, hypochromic microcytic, with iron overload 1	0.3016297221183777
164	273680	Thanatophoric dysplasia, glasgow variant	0.3010461926460266
165	616649	Spherocytosis, type 2	0.30101442337036133
166	620357	Diarrhea 13	0.30030354857444763
167	255120	Carnitine palmitoyltransferase I deficiency	0.30028292536735535
168	618329	Combined oxidative phosphorylation deficiency 37	0.29992473125457764
169	229600	Fructose intolerance, hereditary	0.29979100823402405
170	619418	Infantile-onset multisystem neurologic, endocrine, and pancreatic disease 2	0.29953986406326294
171	619858	Autoinflammatory-pancytopenia syndrome	0.2995191216468811
172	613977	Cyanosis, transient neonatal	0.2992674708366394
173	615160	Mitochondrial complex III deficiency, nuclear type 5	0.299038290977478
174	614946	Combined oxidative phosphorylation deficiency 14	0.2981591522693634
175	620365	Pulmonary fibrosis and/or bone marrow failure syndrome, telomere-related, 7	0.29793521761894226
176	208085	Arthrogryposis, renal dysfunction, and cholestasis 1	0.2976847290992737
177	616026	Fanconi renotubular syndrome 4 with maturity-onset diabetes of the young	0.2974260449409485
178	259710	Osteopetrosis, autosomal recessive 2	0.2970654368400574
179	606812	Fumarase deficiency	0.29592016339302063
180	613313	Hemochromatosis, type 2B	0.29563844203948975
181	185000	Overhydrated hereditary stomatocytosis	0.2950723469257355
182	620364	Combined low LDL and fibrinogen	0.2950381636619568
183	618107	Osteopetrosis, autosomal dominant 3	0.29435503482818604
184	611804	Elliptocytosis 1	0.2940410077571869
185	266200	Pyruvate kinase deficiency of red cells	0.29383859038352966
186	277700	Werner syndrome	0.2938178777694702
187	611126	Mitochondrial complex I deficiency, nuclear type 20	0.29372522234916687
188	608898	Hemophagocytic lymphohistiocytosis, familial, 3	0.29346734285354614
189	610377	Mevalonic aciduria	0.2927512526512146
190	617780	Combined immunodeficiency and megaloblastic anemia with or without hyperhomocysteinemia	0.2925320565700531
191	239200	Hyperparathyroidism, neonatal severe	0.292091965675354
192	205950	Anemia, sideroblastic, 2, pyridoxine-refractory	0.29061439633369446
193	619046	Mitochondrial complex IV deficiency, nuclear type 3	0.2903035283088684
194	308240	Lymphoproliferative syndrome, X-linked, 1	0.2901710867881775
195	220110	Mitochondrial complex IV deficiency, nuclear type 1	0.2900066077709198
196	606069	Hemochromatosis, type 4	0.28965866565704346
197	139090	Gray platelet syndrome	0.2890082001686096
198	257220	Niemann-pick disease, type C1	0.28857144713401794
199	619644	Immunodeficiency 91 and hyperinflammation	0.28795647621154785
200	274150	Thrombotic thrombocytopenic purpura, hereditary	0.2878046929836273
201	231000	Gaucher disease, type III	0.2877655029296875
202	603529	Dyserythropoiesis, congenital, with ultrastructurally normal erythroblastheterochromatin	0.28757619857788086
203	194380	Dehydrated hereditary stomatocytosis 1 with or without pseudohyperkalemia and/or perinatal edema	0.2874104082584381
204	182900	Spherocytosis, type 1	0.28736412525177
205	619523	Anemia, sideroblastic, 5	0.2868140935897827
206	610198	3-methylglutaconic aciduria, type V	0.2866949439048767
207	275350	Transcobalamin II deficiency	0.28669238090515137
208	121270	Copper deficiency, familial benign	0.28652065992355347
209	185070	Stormorken syndrome	0.2864755392074585
210	612653	Spherocytosis, type 4	0.2859577238559723
211	619991	Liver disease, severe congenital	0.2853751480579376
212	615517	Hemochromatosis, type 5	0.28537246584892273
213	614300	Hypermethioninemia due to adenosine kinase deficiency	0.284507155418396
214	618838	Combined oxidative phosphorylation deficiency 41	0.2839733064174652
215	203700	Mitochondrial DNA depletion syndrome 4A (Alpers type)	0.2835109531879425
216	301068	Hardikar syndrome	0.283285915851593
217	618852	Autoinflammation with episodic fever and lymphadenopathy	0.2828143239021301
218	147480	Cholestasis, intrahepatic, of pregnancy, 1	0.2826911509037018
219	619849	Cholestasis, progressive familial intrahepatic, 9	0.2819192409515381
220	618398	T-cell lymphoma, subcutaneous panniculitis-like	0.2811141014099121
221	614576	Congenital disorder of glycosylation, type IIl	0.2810118794441223
222	277380	Methylmalonic aciduria and homocystinuria, Cblf type	0.2809254229068756
223	209300	ATRANSFERRINEMIA	0.28062137961387634
224	212750	Celiac disease, susceptibility to, 1	0.2801641821861267
225	271500	Splenoportal vascular anomalies	0.27989551424980164
226	613839	Megaloblastic anemia due to dihydrofolate reductase deficiency	0.27970483899116516
227	617253	Seckel syndrome 10	0.27966511249542236
228	614520	Encephalomyopathy, mitochondrial, due to voltage-dependent anion channel deficiency	0.27889811992645264
229	619487	Aicardi-Goutieres syndrome 9	0.27866658568382263
230	616216	Thrombocytopenia 5	0.27814388275146484
231	620366	Osteopetrosis, autosomal recessive 9	0.27810731530189514
232	314050	Thrombocytopenia with beta-thalassemia, X-linked	0.2778734564781189
233	222800	Erythrocytosis, familial, 8	0.2778528034687042
234	232200	Glycogen storage disease Ia	0.27772560715675354
235	619175	Proteasome-associated autoinflammatory syndrome 5	0.277539998292923
236	620358	Mitochondrial complex V (ATP synthase) deficiency, nuclear type 4A	0.2772558331489563
237	602199	Medium chain 3-ketoacyl-coa thiolase deficiency	0.27627164125442505
238	260400	Shwachman-Diamond syndrome 1	0.27602240443229675
239	614702	Combined oxidative phosphorylation deficiency 10	0.2757944166660309
240	614876	Peroxisome biogenesis disorder 8A (Zellweger)	0.2756994664669037
241	300842	Mcleod syndrome	0.2753494083881378
242	613280	Hypermanganesemia with dystonia 1	0.2753196954727173
243	261650	Phosphoenolpyruvate carboxykinase 2, mitochondrial	0.2751005291938782
244	614507	Congenital disorder of glycosylation, type IR	0.27509862184524536
245	618549	Hepatitis, fulminant viral, susceptibility to	0.2750985324382782
246	222748	Dihydropyrimidinuria	0.27508702874183655
247	602722	Distal renal tubular acidosis 3, with or without sensorineural hearing loss	0.27504655718803406
248	615122	Lymphoproliferative syndrome 2	0.2749100923538208
249	614470	RAS-associated autoimmune lymphoproliferative syndrome type IV, somatic	0.2745784521102905
250	246900	Dihydrolipoamide dehydrogenase deficiency	0.273941308259964
251	604273	Mitochondrial complex V (ATP synthase) deficiency, nuclear type 1	0.27393969893455505
252	618620	Abdominal obesity-metabolic syndrome 4	0.2738843858242035
253	617300	Lymphatic malformation 7	0.2738744616508484
254	602079	Trimethylaminuria	0.2737258970737457
255	603903	Sickle cell anemia	0.273242324590683
256	616435	Fanconi anemia, complementation group T	0.2731289267539978
257	618849	Bone marrow failure syndrome 6	0.27300190925598145
258	619534	Biliary, renal, neurologic, and skeletal syndrome	0.27228623628616333
259	617950	Combined oxidative phosphorylation deficiency 36	0.27213335037231445
260	618278	Fibrosis, neurodegeneration, and cerebral angiomatosis	0.27205193042755127
261	614921	Congenital disorder of glycosylation, type It	0.2713351547718048
262	613489	Congenital disorder of glycosylation, type IIj	0.27068090438842773
263	256700	Neuroblastoma, susceptibility to	0.2705208957195282
264	615559	Autoimmune lymphoproliferative syndrome, type III	0.2703147530555725
265	615381	Mandibular hypoplasia, deafness, progeroid features, and lipodystrophy syndrome	0.26978859305381775
266	182170	Anemia, sideroblastic, autosomal dominant	0.2694876194000244
267	606824	Glucose/galactose malabsorption	0.2692071795463562
268	615715	Bone marrow failure syndrome 2	0.26857924461364746
269	615863	Diarrhea 7, protein-losing Enteropathy type	0.268419086933136
270	127550	Dyskeratosis congenita, autosomal dominant, 1	0.26823171973228455
271	206200	Iron-Refractory iron deficiency anemia	0.26800164580345154
272	612541	Neutropenia, severe congenital, 4, autosomal recessive	0.26775574684143066
273	153670	Bernard-Soulier syndrome, type A2, autosomal dominant	0.26755884289741516
274	246700	Chylomicron retention disease	0.2674146592617035
275	616636	Immunodeficiency 44	0.26732146739959717
276	202700	Neutropenia, severe congenital, 1, autosomal dominant	0.2672812044620514
277	301078	Immunodeficiency 98 with autoinflammation, X-linked	0.2670525908470154
278	613561	Myopathy, lactic acidosis, and sideroblastic anemia 2	0.2668026089668274
279	230900	Gaucher disease, type II	0.26679158210754395
280	155100	Macrothrombocytopenia and granulocyte inclusions with or without nephritis or sensorineural hearing loss	0.2667244076728821
281	185020	Cryohydrocytosis	0.26653265953063965
282	215600	Cirrhosis, familial	0.26649361848831177
283	613989	Dyskeratosis congenita, autosomal dominant 2	0.2660418450832367
284	618892	Harderoporphyria	0.26587560772895813
285	617475	Specific granule deficiency 2	0.2657628357410431
286	222470	Trichohepatoenteric syndrome 1	0.2655220627784729
287	608404	Platelet glycoprotein IV deficiency	0.2650033235549927
288	619802	Immunodeficiency 97 with autoinflammation	0.2644834518432617
289	619013	Rajab interstitial lung disease with brain calcifications 2	0.26436033844947815
290	131400	Eosinophilia, familial	0.26424747705459595
291	608013	Gaucher disease, perinatal lethal	0.26405036449432373
292	179010	Pyloric stenosis, infantile hypertrophic 1	0.2638731896877289
293	605479	Cholestasis, benign recurrent intrahepatic, 2	0.26359134912490845
294	251000	Methylmalonic aciduria due to methylmalonyl-coa mutase deficiency	0.26341792941093445
295	616738	Radioulnar synostosis with amegakaryocytic thrombocytopenia 2	0.26300036907196045
296	261000	Intrinsic factor deficiency	0.26156359910964966
297	235200	Hemochromatosis, type 1	0.2608231008052826
298	614742	Pulmonary fibrosis and/or bone marrow failure, telomere-related, 1	0.26078900694847107
299	619271	Bleeding disorder, platelet-type, 24, autosomal dominant	0.2607609033584595
300	238600	Type I hyperlipoproteinemia	0.26035284996032715
301	618312	Diamond-Blackfan anemia 19	0.26003339886665344
302	615710	Mitchell-Riley syndrome	0.2598724067211151
303	619381	Immunodeficiency 82 with systemic inflammation	0.25975432991981506
304	615512	Triosephosphate isomerase deficiency	0.2592962682247162
305	263700	Porphyria, congenital erythropoietic	0.25921687483787537
306	620478	Thrombocytopenia 9	0.2590601146221161
307	143500	Gilbert syndrome	0.258623868227005
308	261750	Glycogen storage disease type IXb	0.25837698578834534
309	612922	Hemolytic uremic syndrome, atypical, susceptibility to, 2	0.25825929641723633
310	609060	Combined oxidative phosphorylation deficiency 1	0.2582476735115051
311	612924	Hemolytic uremic syndrome, atypical, susceptibility to, 4	0.258152037858963
312	215700	Citrullinemia, classic	0.25805896520614624
313	618858	Diabetes mellitus, permanent neonatal 4	0.2574906349182129
314	300908	Hemolytic anemia, G6PD deficient (favism)	0.2568412721157074
315	620296	Autoinflammation with pulmonary and cutaneous vasculitis	0.2566259801387787
316	617941	Shwachman-Diamond syndrome 2	0.256394624710083
317	616457	Developmental and epileptic encephalopathy 50	0.2562231719493866
318	620135	Mitochondrial complex I deficiency, nuclear type 39	0.2560946047306061
319	175050	Juvenile polyposis/hereditary hemorrhagic telangiectasia syndrome	0.25600725412368774
320	617970	Rh-null disease, amorph type	0.2554534375667572
321	179700	Red cell phospholipid defect with hemolysis	0.2553846836090088
322	206400	Anemia, nonspherocytic hemolytic, possibly due to defect in porphyrinmetabolism	0.2545318603515625
323	226200	Enterokinase deficiency	0.25389114022254944
324	232220	Glycogen storage disease Ib	0.2537723183631897
325	230350	Galactose epimerase deficiency	0.25360745191574097
326	173420	Platelet disorder, undefined	0.25323179364204407
327	243800	Johanson-Blizzard syndrome	0.2532055377960205
328	227050	Transient erythroblastopenia of childhood	0.25270459055900574
329	617443	Bleeding disorder, platelet-type, 21	0.25268158316612244
330	301045	Congenital disorder of glycosylation, type IIr	0.2525564432144165
331	231690	Glutaric aciduria III	0.2525191903114319
332	601466	Patent ductus venosus	0.2522033452987671
333	612926	Hemolytic uremic syndrome, atypical, susceptibility to, 6	0.25200313329696655
334	615878	Cholestasis, progressive familial intrahepatic 4	0.25198525190353394
335	616217	Nephronophthisis 19	0.25177618861198425
336	615703	Morbid obesity and spermatogenic failure	0.25175100564956665
337	614857	Methylmalonic aciduria and homocystinuria, Cblj type	0.25112563371658325
338	616000	Analbuminemia	0.251072496175766
339	615207	Immunodeficiency 56	0.2506340444087982
340	207731	Aplasia cutis congenita with intestinal lymphangiectasia	0.2505599856376648
341	188030	Thrombocytopenic purpura, autoimmune	0.25053077936172485
342	612526	Lipodystrophy, congenital generalized, type 3	0.24992477893829346
343	231200	Bernard-Soulier syndrome	0.24951106309890747
344	500009	Mitochondrial myopathy, infantile, transient	0.2491956204175949
345	619055	Mitochondrial complex IV deficiency, nuclear type 12	0.2490909844636917
346	614887	Peroxisome biogenesis disorder 13A (Zellweger)	0.24900877475738525
347	236795	3-hydroxyisobutyric aciduria	0.24875138700008392
348	619433	Cardiomyopathy, familial restrictive, 6	0.24861769378185272
349	173590	Platelet signal processing defect	0.2485092282295227
350	619398	Inflammatory bowel disease (infantile ulcerative colitis) 31	0.24801278114318848
351	311250	Ornithine transcarbamylase deficiency, hyperammonemia due to	0.24759261310100555
352	615630	Short-Rib thoracic dysplasia 10 with or without polydactyly	0.24720993638038635
353	214700	Diarrhea 1, secretory chloride, congenital	0.24717693030834198
354	134600	Fanconi renotubular syndrome 1	0.24712464213371277
355	201450	Acyl-Coa dehydrogenase, medium-chain, deficiency of	0.24630780518054962
356	619824	Agammaglobulinemia 8B, autosomal recessive	0.2459876537322998
357	619445	Diarrhea 12, with microvillus atrophy	0.2459869682788849
358	617397	Pseudo-Torch syndrome 2	0.24596405029296875
359	612561	Diamond-Blackfan anemia 6	0.24566061794757843
360	601979	Hyperzincemia with functional zinc depletion	0.24556390941143036
361	613327	Lipodystrophy, congenital generalized, type 4	0.24539649486541748
362	304790	Immunodysregulation, polyendocrinopathy, and enteropathy, X-linked	0.24536459147930145
363	600462	Myopathy, lactic acidosis, and sideroblastic anemia 1	0.24518324434757233
364	598500	Wolfram syndrome, mitochondrial form	0.2449686974287033
365	314000	Thrombocytopenia with elevated serum IgA and renal disease	0.24471446871757507
366	611489	Corticosteroid-binding globulin deficiency	0.24443133175373077
367	200300	Acetophenetidin sensitivity	0.24442806839942932
368	269840	Immunodeficiency 48	0.24435114860534668
369	607626	Ichthyosis, leukocyte vacuoles, alopecia, and sclerosing cholangitis	0.2443062663078308
370	214200	Ceroid storage disease	0.2434900403022766
371	177735	Pseudohypoaldosteronism, type I, autosomal dominant	0.24310097098350525
372	223350	Dohle bodies and leukemia	0.2430790513753891
373	277480	von Willebrand disease, type 3	0.24258682131767273
374	604498	Amegakaryocytic thrombocytopenia, congenital	0.24257035553455353
375	604250	Hemochromatosis, type 3	0.2422739714384079
376	612852	Interleukin 1 receptor antagonist deficiency	0.24214600026607513
377	187950	Thrombocythemia 1	0.24207842350006104
378	619685	Neurodevelopmental disorder with microcephaly, seizures, and neonatal cholestasis	0.24194161593914032
379	174050	Polycystic liver disease 1 with or without kidney cysts	0.2419392466545105
380	162830	Neutrophilia, hereditary	0.2419365793466568
381	268150	Anemia, hemolytic, Rh-null, Regulator type	0.24165324866771698
382	166910	Ovalocytosis, hereditary hemolytic, with defective erythropoiesis	0.2413618266582489
383	231530	3-Hydroxyacyl-Coa dehydrogenase deficiency	0.24105709791183472
384	269920	Infantile sialic acid storage disease	0.2405358999967575
385	612423	Prekallikrein deficiency	0.2403574138879776
386	615550	Diamond-Blackfan anemia 12	0.24027271568775177
387	620484	Thrombocytopenia 10	0.23984169960021973
388	618534	Immunodeficiency 64	0.2398262768983841
389	610333	Aicardi-Goutieres syndrome 4	0.23948954045772552
390	615387	Immunodeficiency 7, TCR-alpha/beta deficient	0.23913037776947021
391	228000	Farber lipogranulomatosis	0.23910000920295715
392	607115	Cinca syndrome	0.23876269161701202
393	612923	Hemolytic uremic syndrome, atypical, susceptibility to, 3	0.23873981833457947
394	608779	Congenital disorder of glycosylation, type IIe	0.23832711577415466
395	618958	Combined oxidative phosphorylation deficiency 47	0.23825415968894958
396	610293	Glycosylphosphatidylinositol deficiency	0.2381988763809204
397	204730	Amino aciduria with mental deficiency, dwarfism, muscular dystrophy,osteoporosis, and acidosis	0.2380092740058899
398	617514	Immunodeficiency 52	0.2380073517560959
399	235400	Hemolytic uremic syndrome, atypical, susceptibility to, 1	0.23767195641994476
400	607091	Congenital disorder of glycosylation, type IID	0.23765172064304352
401	264350	Pseudohypoaldosteronism, type I, autosomal recessive	0.23749439418315887
402	618252	Mitochondrial complex I deficiency, nuclear type 32	0.23747867345809937
403	610629	Diamond-Blackfan anemia 3	0.23744608461856842
404	601815	Phosphoglycerate dehydrogenase deficiency	0.23717831075191498
405	618116	Bone marrow failure syndrome 4	0.23715463280677795
406	614265	Combined malonic and methylmalonic aciduria	0.23702402412891388
407	615751	Hyperammonemia due to carbonic anhydrase VA deficiency	0.23697616159915924
408	300635	Lymphoproliferative syndrome, X-linked, 2	0.2364443689584732
409	266510	Peroxisome biogenesis disorder 3B	0.23624373972415924
410	610370	Diarrhea 4, malabsorptive, congenital	0.2361411452293396
411	256540	Galactosialidosis	0.2360667735338211
412	618310	Diamond-Blackfan anemia 18	0.23605461418628693
413	615237	Congenital short bowel syndrome	0.23598912358283997
414	250940	Homocystinuria-megaloblastic anemia, cblg Complementation type	0.2354980707168579
415	218030	Apparent mineralocorticoid excess	0.23517371714115143
416	251290	Band-Like calcification with simplified gyration and polymicrogyria	0.23511868715286255
417	251120	Methylmalonyl-Coa epimerase deficiency	0.23496641218662262
418	616483	Infantile liver failure syndrome 2	0.23468326032161713
