rank	id	name	score
308	227050	Transient erythroblastopenia of childhood	0.26281145215034485
309	616000	Analbuminemia	0.2627550959587097
310	612926	Hemolytic uremic syndrome, atypical, susceptibility to, 6	0.26252949237823486
311	173420	Platelet disorder, undefined	0.2619626224040985
312	619381	Immunodeficiency 82 with systemic inflammation	0.2606862783432007
313	615710	Mitchell-Riley syndrome	0.2603056728839874
314	188030	Thrombocytopenic purpura, autoimmune	0.26016515493392944
315	617443	Bleeding disorder, platelet-type, 21	0.26011231541633606
316	261750	Glycogen storage disease type IXb	0.25996172428131104
317	300908	Hemolytic anemia, G6PD deficient (favism)	0.25957372784614563
318	215700	Citrullinemia, classic	0.25937384366989136
319	246900	Dihydrolipoamide dehydrogenase deficiency	0.25838223099708557
320	207731	Aplasia cutis congenita with intestinal lymphangiectasia	0.2581915259361267
321	613280	Hypermanganesemia with dystonia 1	0.25806599855422974
322	611489	Corticosteroid-binding globulin deficiency	0.25792184472084045
323	232220	Glycogen storage disease Ib	0.25784358382225037
324	231690	Glutaric aciduria III	0.2577259838581085
325	616217	Nephronophthisis 19	0.2575695514678955
326	617941	Shwachman-Diamond syndrome 2	0.25733375549316406
327	616457	Developmental and epileptic encephalopathy 50	0.25725871324539185
328	173590	Platelet signal processing defect	0.25707724690437317
329	236795	3-hydroxyisobutyric aciduria	0.2565237581729889
330	613489	Congenital disorder of glycosylation, type IIj	0.2562513053417206
331	230350	Galactose epimerase deficiency	0.2560703158378601
332	226200	Enterokinase deficiency	0.2556070387363434
333	612526	Lipodystrophy, congenital generalized, type 3	0.2551526427268982
334	614507	Congenital disorder of glycosylation, type IR	0.25496307015419006
335	608013	Gaucher disease, perinatal lethal	0.25477251410484314
336	231200	Bernard-Soulier syndrome	0.25467121601104736
337	200300	Acetophenetidin sensitivity	0.25382763147354126
338	314000	Thrombocytopenia with elevated serum IgA and renal disease	0.25345298647880554
339	134600	Fanconi renotubular syndrome 1	0.25330185890197754
340	614857	Methylmalonic aciduria and homocystinuria, Cblj type	0.25258520245552063
341	602199	Medium chain 3-ketoacyl-coa thiolase deficiency	0.2521481513977051
342	223350	Dohle bodies and leukemia	0.2518833875656128
343	617397	Pseudo-Torch syndrome 2	0.2517489194869995
344	604498	Amegakaryocytic thrombocytopenia, congenital	0.2512325644493103
345	598500	Wolfram syndrome, mitochondrial form	0.25109192728996277
346	618549	Hepatitis, fulminant viral, susceptibility to	0.25100192427635193
347	277480	von Willebrand disease, type 3	0.25089994072914124
348	619398	Inflammatory bowel disease (infantile ulcerative colitis) 31	0.2506974935531616
349	166910	Ovalocytosis, hereditary hemolytic, with defective erythropoiesis	0.2506438195705414
350	500009	Mitochondrial myopathy, infantile, transient	0.25008153915405273
351	619055	Mitochondrial complex IV deficiency, nuclear type 12	0.2500254213809967
352	614887	Peroxisome biogenesis disorder 13A (Zellweger)	0.2497909814119339
353	187950	Thrombocythemia 1	0.24970944225788116
354	162830	Neutrophilia, hereditary	0.24956253170967102
355	613327	Lipodystrophy, congenital generalized, type 4	0.24942487478256226
356	612423	Prekallikrein deficiency	0.24925817549228668
357	261650	Phosphoenolpyruvate carboxykinase 2, mitochondrial	0.2492118775844574
358	600462	Myopathy, lactic acidosis, and sideroblastic anemia 1	0.24920201301574707
359	268150	Anemia, hemolytic, Rh-null, Regulator type	0.24903477728366852
360	615550	Diamond-Blackfan anemia 12	0.2489272505044937
361	269920	Infantile sialic acid storage disease	0.24872279167175293
362	177735	Pseudohypoaldosteronism, type I, autosomal dominant	0.24864372611045837
363	311250	Ornithine transcarbamylase deficiency, hyperammonemia due to	0.24858596920967102
364	201450	Acyl-Coa dehydrogenase, medium-chain, deficiency of	0.24844639003276825
365	612923	Hemolytic uremic syndrome, atypical, susceptibility to, 3	0.2483386993408203
366	214700	Diarrhea 1, secretory chloride, congenital	0.24809856712818146
367	604250	Hemochromatosis, type 3	0.24802137911319733
368	619824	Agammaglobulinemia 8B, autosomal recessive	0.2478422075510025
369	620484	Thrombocytopenia 10	0.24783632159233093
370	601979	Hyperzincemia with functional zinc depletion	0.24747447669506073
371	304790	Immunodysregulation, polyendocrinopathy, and enteropathy, X-linked	0.24725505709648132
372	619445	Diarrhea 12, with microvillus atrophy	0.24711713194847107
373	612852	Interleukin 1 receptor antagonist deficiency	0.24625490605831146
374	204730	Amino aciduria with mental deficiency, dwarfism, muscular dystrophy,osteoporosis, and acidosis	0.24621528387069702
375	174050	Polycystic liver disease 1 with or without kidney cysts	0.24578800797462463
376	243800	Johanson-Blizzard syndrome	0.24567583203315735
377	269840	Immunodeficiency 48	0.24566319584846497
378	610629	Diamond-Blackfan anemia 3	0.2456328123807907
379	218030	Apparent mineralocorticoid excess	0.24551425874233246
380	609060	Combined oxidative phosphorylation deficiency 1	0.24491310119628906
381	618310	Diamond-Blackfan anemia 18	0.2447962611913681
382	607091	Congenital disorder of glycosylation, type IID	0.2444407343864441
383	618534	Immunodeficiency 64	0.244397833943367
384	610293	Glycosylphosphatidylinositol deficiency	0.24401460587978363
385	607115	Cinca syndrome	0.24360622465610504
386	601815	Phosphoglycerate dehydrogenase deficiency	0.2434188425540924
387	615415	Renal-Hepatic-Pancreatic dysplasia 2	0.24336713552474976
388	618116	Bone marrow failure syndrome 4	0.24323460459709167
389	228000	Farber lipogranulomatosis	0.24323105812072754
390	617514	Immunodeficiency 52	0.24318867921829224
391	264350	Pseudohypoaldosteronism, type I, autosomal recessive	0.24274374544620514
392	619685	Neurodevelopmental disorder with microcephaly, seizures, and neonatal cholestasis	0.2427229881286621
393	271400	Asplenia, isolated congenital	0.24185745418071747
394	142000	Hemoglobin-Delta locus	0.24158860743045807
395	618886	Pseudo-Torch syndrome 3	0.24151311814785004
396	235400	Hemolytic uremic syndrome, atypical, susceptibility to, 1	0.24079032242298126
397	256540	Galactosialidosis	0.2405823916196823
398	618958	Combined oxidative phosphorylation deficiency 47	0.24040785431861877
399	300635	Lymphoproliferative syndrome, X-linked, 2	0.24036553502082825
400	610333	Aicardi-Goutieres syndrome 4	0.24033522605895996
401	615387	Immunodeficiency 7, TCR-alpha/beta deficient	0.24028664827346802
402	159550	Ataxia-Pancytopenia syndrome	0.2399831861257553
403	618252	Mitochondrial complex I deficiency, nuclear type 32	0.2393430769443512
404	227090	Erythroderma, lethal congenital	0.23931464552879333
405	266510	Peroxisome biogenesis disorder 3B	0.23915298283100128
406	615751	Hyperammonemia due to carbonic anhydrase VA deficiency	0.23896118998527527
407	617388	Autoinflammation with arthritis and dyskeratosis	0.23802506923675537
408	614265	Combined malonic and methylmalonic aciduria	0.23797450959682465
409	601775	Megaloblastic anemia, folate-responsive	0.2378084510564804
410	141000	Hemangioma-Thrombocytopenia syndrome	0.23757760226726532
411	600649	Carnitine palmitoyltransferase II deficiency, infantile	0.2375572770833969
412	251120	Methylmalonyl-Coa epimerase deficiency	0.2375190407037735
413	610370	Diarrhea 4, malabsorptive, congenital	0.2371266484260559
414	236270	Homocystinuria-megaloblastic anemia, cbl E type	0.23700860142707825
415	616452	B-cell expansion with NFKB and T-cell anergy	0.23697684705257416
416	250940	Homocystinuria-megaloblastic anemia, cblg Complementation type	0.23691269755363464
417	615237	Congenital short bowel syndrome	0.2367180585861206
418	618313	Diamond-Blackfan anemia 20	0.236562117934227
