rank	id	name	score
72	123264	SLC51B	0.32827943563461304
73	81027	TUBB1	0.3279840648174286
74	2995	GYPC	0.326416939496994
75	50674	NEUROG3	0.32551008462905884
76	1581	CYP7A1	0.32511666417121887
77	64241	ABCG8	0.32387617230415344
78	84317	CCDC115	0.32259413599967957
79	5106	PCK2	0.322115421295166
80	286410	ATP11C	0.32167983055114746
81	23218	NBEAL2	0.32120224833488464
82	51520	LARS1	0.3208218812942505
83	29127	RACGAP1	0.320147305727005
84	6710	SPTB	0.319109171628952
85	7381	UQCRB	0.3189524710178375
86	9414	TJP2	0.3184376657009125
87	3045	HBD	0.3172313868999481
88	326625	MMAB	0.31699177622795105
89	11222	MRPL3	0.31666475534439087
90	57817	HAMP	0.3164540231227875
91	58484	NLRC4	0.31631430983543396
92	3394	IRF8	0.3158870339393616
93	2936	GSR	0.3158363997936249
94	5261	PHKG2	0.3152131140232086
95	83706	FERMT3	0.31506797671318054
96	2184	FAH	0.3149246275424957
97	6708	SPTA1	0.3147068917751312
98	1616	DAXX	0.3145999014377594
99	10661	KLF1	0.3126950263977051
100	5699	PSMB10	0.3126748502254486
101	537	ATP6AP1	0.312189519405365
102	6514	SLC2A2	0.3118077516555786
103	7386	UQCRFS1	0.31157371401786804
104	51251	NT5C3A	0.31087690591812134
105	3783	KCNN4	0.3083926737308502
106	55340	GIMAP5	0.3077516257762909
107	2533	FYB1	0.30682456493377686
108	10068	IL18BP	0.3065985441207886
109	28976	ACAD9	0.30643385648727417
110	6341	SCO1	0.30638086795806885
111	1604	CD55	0.3061574101448059
112	11093	ADAMTS13	0.30610015988349915
113	644	BLVRA	0.30538293719291687
114	8772	FADD	0.30532974004745483
115	201294	UNC13D	0.3042846620082855
116	84868	HAVCR2	0.3029690086841583
117	3431	SP110	0.302166610956192
118	5205	ATP8B1	0.30090662837028503
119	5009	OTC	0.30031564831733704
120	27232	GNMT	0.30011260509490967
121	84701	COX4I2	0.29911842942237854
122	338328	GPIHBP1	0.2984922528266907
123	5256	PHKA2	0.29725661873817444
124	10845	CLPX	0.2972142994403839
125	5244	ABCB4	0.29634130001068115
126	5651	TMPRSS15	0.2958262860774994
127	7019	TFAM	0.2954523265361786
128	4023	LPL	0.295437216758728
129	166785	MMAA	0.29517462849617004
130	30061	SLC40A1	0.29498836398124695
131	3043	HBB	0.29477548599243164
132	3795	KHK	0.29424434900283813
133	2120	ETV6	0.29352855682373047
134	1719	DHFR	0.29292532801628113
135	5096	PCCB	0.29198431968688965
136	5095	PCCA	0.29198431968688965
137	55858	TMEM165	0.2916650176048279
138	3717	JAK2	0.291316419839859
139	4351	MPI	0.29104623198509216
140	27040	LAT	0.2909449636936188
141	10165	SLC25A13	0.2907657325267792
142	3702	ITK	0.29022300243377686
143	344	APOC2	0.29007095098495483
144	2153	F5	0.28991690278053284
145	6811	STX5	0.28976649045944214
146	81693	AMN	0.28867095708847046
147	5568	PRKACG	0.2877674102783203
148	6948	TCN2	0.2871808707714081
149	5257	PHKB	0.2870573401451111
150	9842	PLEKHM1	0.28696852922439575
151	101101692	HELLPAR	0.28644201159477234
152	6609	SMPD1	0.285961389541626
153	5589	PRKCSH	0.2859325110912323
154	7504	XK	0.2859237492084503
155	229	ALDOB	0.2852829396724701
156	8742	TNFSF12	0.2852218449115753
157	3712	IVD	0.2848360538482666
158	9971	NR1H4	0.28444135189056396
159	23451	SF3B1	0.283731609582901
160	4068	SH2D1A	0.28314223885536194
161	84699	CREB3L3	0.2829345762729645
162	222546	RFX6	0.2829023003578186
163	9663	LPIN2	0.282590389251709
164	60561	RINT1	0.28204840421676636
165	3818	KLKB1	0.28191858530044556
166	10019	SH2B3	0.28159940242767334
167	8676	STX11	0.2806243300437927
168	79258	MMEL1	0.2806098461151123
169	9966	TNFSF15	0.2806098461151123
170	6689	SPIB	0.2806098461151123
171	5450	POU2AF1	0.2806098461151123
172	6813	STXBP2	0.28030240535736084
173	3875	KRT18	0.2789422869682312
174	970	CD70	0.2785404920578003
175	50619	DEF6	0.2775658965110779
176	931	MS4A1	0.27743664383888245
177	8694	DGAT1	0.27699580788612366
178	1777	DNASE2	0.27665799856185913
179	226	ALDOA	0.2762279808521271
180	57128	LYRM4	0.2758128345012665
181	4485	MST1	0.2752075791358948
182	2859	GPR35	0.2752075791358948
183	10507	SEMA4D	0.2752075791358948
184	54790	TET2	0.2750856578350067
185	1357	CPA1	0.27484217286109924
186	5105	PCK1	0.2731665372848511
187	2057	EPOR	0.27313923835754395
188	3033	HADH	0.27287936210632324
189	5644	PRSS1	0.27270230650901794
190	5645	PRSS2	0.27270230650901794
191	51311	TLR8	0.27243995666503906
192	5213	PFKM	0.2724297344684601
193	4179	CD46	0.2710810899734497
194	2592	GALT	0.2710619568824768
195	331	XIAP	0.27086499333381653
196	11231	SEC63	0.2706533968448639
197	950	SCARB2	0.270258367061615
198	6554	SLC10A1	0.27021634578704834
199	54931	TRMT10C	0.27017009258270264
200	54938	SARS2	0.26982051134109497
201	7056	THBD	0.2697955369949341
202	51473	DCDC2	0.26973778009414673
203	9051	PSTPIP1	0.269625723361969
204	19	ABCA1	0.2696187496185303
205	2158	F9	0.26955920457839966
206	1794	DOCK2	0.26955267786979675
207	9056	SLC7A7	0.26907649636268616
208	6690	SPINK1	0.2686139941215515
209	338	APOB	0.2685217559337616
210	92345	NAF1	0.26846742630004883
211	79001	VKORC1	0.2679576277732849
212	1374	CPT1A	0.2678934633731842
213	2998	GYS2	0.26756414771080017
214	196527	ANO6	0.2675066292285919
215	23022	PALLD	0.26736217737197876
216	285282	RABL3	0.26736217737197876
217	55687	TRMU	0.26671773195266724
218	57169	ZNFX1	0.2665119171142578
219	8647	ABCB11	0.2658693492412567
220	5551	PRF1	0.26555293798446655
221	205327	C2orf69	0.265383243560791
222	4864	NPC1	0.26512566208839417
223	4547	MTTP	0.2646629214286804
224	11330	CTRC	0.2638106346130371
225	6584	SLC22A5	0.2628098428249359
226	5294	PIK3CG	0.2624260187149048
227	7066	THPO	0.262380987405777
228	116519	APOA5	0.2619871497154236
229	10112	KIF20A	0.2619172930717468
230	2582	GALE	0.26139914989471436
231	93183	PIGM	0.2612796425819397
232	4627	MYH9	0.2612111568450928
233	148738	HJV	0.26113858819007874
234	3053	SERPIND1	0.2603277564048767
235	9054	NFS1	0.26018932461738586
236	1650	DDOST	0.2597169280052185
237	3162	HMOX1	0.25962159037590027
238	8029	CUBN	0.25897446274757385
239	27329	ANGPTL3	0.25890475511550903
240	435	ASL	0.25821438431739807
241	55532	SLC30A10	0.25790101289749146
242	5788	PTPRC	0.2574290335178375
243	144811	LACC1	0.2568393647670746
244	4352	MPL	0.25664982199668884
245	3376	IARS1	0.2556041181087494
246	10699	CORIN	0.2555689811706543
247	10616	RBCK1	0.2551129460334778
248	28755	TRAC	0.2545914351940155
249	2203	FBP1	0.2543255388736725
250	375748	ERCC6L2	0.25419509410858154
251	3155	HMGCL	0.2541443705558777
252	10056	FARSB	0.25412440299987793
253	27178	IL37	0.2537654638290405
254	3594	IL12RB1	0.2534692883491516
255	374354	NHLRC2	0.2534051835536957
256	51428	DDX41	0.25179120898246765
257	23495	TNFRSF13B	0.25113752484321594
258	1738	DLD	0.25101563334465027
259	8651	SOCS1	0.25089457631111145
260	540	ATP7B	0.25013285875320435
261	7941	PLA2G7	0.24996916949748993
262	6915	TBXA2R	0.24995876848697662
263	2954	GSTZ1	0.2499203383922577
264	7450	VWF	0.2496812343597412
265	3938	LCT	0.2494509369134903
266	5236	PGM1	0.24936482310295105
267	3055	HCK	0.249168261885643
268	5188	GATB	0.24909374117851257
269	50943	FOXP3	0.2487548589706421
270	23600	AMACR	0.24862179160118103
271	2811	GP1BA	0.24797706305980682
272	3172	HNF4A	0.2477709800004959
273	11181	TREH	0.2476300746202469
274	3716	JAK1	0.24762223660945892
275	132	ADK	0.24754522740840912
276	2160	F11	0.247199147939682
277	4790	NFKB1	0.24677181243896484
278	9780	PIEZO1	0.2467169165611267
279	115650	TNFRSF13C	0.24643579125404358
280	2193	FARSA	0.24620327353477478
281	5966	REL	0.24617306888103485
282	283459	GATC	0.24511951208114624
283	80216	ALPK1	0.24482183158397675
284	27034	ACAD8	0.2447330802679062
285	342618	SLFN14	0.24462388455867767
286	7037	TFRC	0.24458909034729004
287	4522	MTHFD1	0.24429331719875336
288	8737	RIPK1	0.2442796230316162
289	445	ASS1	0.24376413226127625
290	5692	PSMB4	0.24333569407463074
291	5698	PSMB9	0.24333569407463074
292	975	CD81	0.24326127767562866
293	2321	FLT1	0.24315136671066284
294	55278	QRSL1	0.24305343627929688
295	3273	HRG	0.24265433847904205
296	7172	TPMT	0.24237395823001862
297	7171	TPM4	0.24235035479068756
298	799	CALCR	0.242160826921463
299	8572	PDLIM4	0.242160826921463
300	7372	UMPS	0.2419101446866989
301	6731	SRP72	0.2419065684080124
302	29851	ICOS	0.24181783199310303
303	6773	STAT2	0.24169406294822693
304	51218	GLRX5	0.24123643338680267
305	7167	TPI1	0.24109487235546112
306	6888	TALDO1	0.24092772603034973
307	55898	UNC45A	0.24088342487812042
308	38	ACAT1	0.24077127873897552
309	3032	HADHB	0.23935270309448242
310	124454	EARS2	0.23925893008708954
311	22806	IKZF3	0.23913098871707916
312	213	ALB	0.23897942900657654
313	7036	TFR2	0.23881381750106812
314	26119	LDLRAP1	0.23866015672683716
315	151648	SGO1	0.23865924775600433
316	1071	CETP	0.2383417934179306
317	1537	CYC1	0.23801235854625702
318	8526	DGKE	0.23772700130939484
319	930	CD19	0.237421452999115
320	56984	PSMG2	0.23722822964191437
321	6476	SI	0.2371187061071396
322	7482	WNT2B	0.23631581664085388
323	959	CD40LG	0.23563425242900848
324	6522	SLC4A2	0.234894797205925
325	219736	STOX1	0.23487845063209534
326	1854	DUT	0.23445427417755127
327	629	CFB	0.23442861437797546
328	9948	WDR1	0.23441758751869202
329	1716	DGUOK	0.23435357213020325
330	5873	RAB27A	0.23393623530864716
331	462	SERPINC1	0.23354414105415344
332	23395	LARS2	0.23336490988731384
333	771	CA12	0.23284494876861572
334	8288	EPX	0.23271015286445618
335	4194	MDM4	0.23241005837917328
336	23534	TNPO3	0.23210358619689941
337	2130	EWSR1	0.23206423223018646
338	587	BCAT2	0.2317342460155487
339	50615	IL21R	0.23157000541687012
340	9420	CYP7B1	0.2311672866344452
341	27249	MMADHC	0.23065932095050812
342	64240	ABCG5	0.23059538006782532
343	10320	IKZF1	0.23053890466690063
344	2000	ELF4	0.23003076016902924
345	51119	SBDS	0.2297346442937851
346	5994	RFXAP	0.22932633757591248
347	8625	RFXANK	0.22932633757591248
348	5993	RFX5	0.22932633757591248
349	1352	COX10	0.2291697859764099
350	3029	HAGH	0.22914886474609375
351	5314	PKHD1	0.2288684844970703
352	2729	GCLC	0.22877471148967743
353	8074	FGF23	0.22865509986877441
354	174	AFP	0.22862114012241364
355	1811	SLC26A3	0.2285410314798355
356	939	CD27	0.22837476432323456
357	790	CAD	0.22819635272026062
358	4069	LYZ	0.22812029719352722
359	345	APOC3	0.22774572670459747
360	6555	SLC10A2	0.22756554186344147
361	1559	CYP2C9	0.2275599092245102
362	4609	MYC	0.22745124995708466
363	60468	BACH2	0.22675588726997375
364	6714	SRC	0.22661802172660828
365	359948	IRF2BP2	0.22659316658973694
366	335	APOA1	0.22599898278713226
367	50617	ATP6V0A4	0.2257167398929596
368	654	BMP6	0.22569343447685242
369	34	ACADM	0.2253696769475937
370	9371	KIF3B	0.2253168374300003
371	10841	FTCD	0.22470010817050934
372	4358	MPV17	0.2245056927204132
373	26276	VPS33B	0.22425028681755066
374	2624	GATA2	0.22365503013134003
375	1534	CYB561	0.22361545264720917
376	866	SERPINA6	0.22322045266628265
377	79631	EFL1	0.2231784462928772
378	5880	RAC2	0.222959503531456
379	3557	IL1RN	0.22262001037597656
380	10577	NPC2	0.22247417271137238
381	55109	AGGF1	0.22209815680980682
382	81555	YIPF5	0.2220553606748581
383	2328	FMO3	0.22204376757144928
384	55788	LMBRD1	0.2219560146331787
385	9149	DYRK1B	0.22190120816230774
386	2122	MECOM	0.22179880738258362
387	51206	GP6	0.22163304686546326
388	6523	SLC5A1	0.2212674766778946
389	760	CA2	0.22111962735652924
390	3937	LCP2	0.2208625227212906
391	788	SLC25A20	0.2205892652273178
392	3674	ITGA2B	0.22041602432727814
393	383	ARG1	0.2203717976808548
394	286053	NSMCE2	0.21999485790729523
395	6288	SAA1	0.21994277834892273
396	4594	MMUT	0.2196822464466095
397	4938	OAS1	0.21959678828716278
398	4548	MTR	0.21956795454025269
399	2937	GSS	0.21948079764842987
400	55388	MCM10	0.21921847760677338
401	64805	P2RY12	0.21914322674274445
402	3990	LIPC	0.21912157535552979
403	7174	TPP2	0.21905818581581116
404	6729	SRP54	0.21901671588420868
405	8462	KLF11	0.21901465952396393
406	2815	GP9	0.21898460388183594
407	604	BCL6	0.21898460388183594
408	596	BCL2	0.21898460388183594
409	204	AK2	0.2189180999994278
410	1594	CYP27B1	0.21851012110710144
411	120227	CYP2R1	0.2183830291032791
412	29929	ALG6	0.21809716522693634
413	3932	LCK	0.21809601783752441
414	3117	HLA-DQA1	0.21806536614894867
415	2683	B4GALT1	0.21785518527030945
416	2584	GALK1	0.2178322821855545
417	51649	MRPS23	0.21771767735481262
418	51095	TRNT1	0.21733875572681427
419	4205	MEF2A	0.2172216773033142
420	4552	MTRR	0.21714109182357788
421	7289	TULP3	0.2170860767364502
422	7535	ZAP70	0.21695223450660706
423	2212	FCGR2A	0.21662020683288574
424	5078	PAX4	0.21641288697719574
425	7385	UQCRC2	0.21639484167099
426	10043	TOM1	0.21595604717731476
427	131118	DNAJC19	0.21569091081619263
428	9451	EIF2AK3	0.21524874866008759
429	7389	UROD	0.21470071375370026
430	203286	ANKS6	0.2146041989326477
431	7390	UROS	0.21441546082496643
432	4306	NR3C2	0.21438801288604736
433	915	CD3D	0.2143731266260147
434	841	CASP8	0.21412020921707153
435	9672	SDC3	0.21410922706127167
436	155	ADRB3	0.21410922706127167
437	9607	CARTPT	0.21410922706127167
438	8431	NR0B2	0.21410922706127167
439	51738	GHRL	0.21410922706127167
440	7352	UCP3	0.21410922706127167
441	181	AGRP	0.21410922706127167
442	199221	DZIP1L	0.21409966051578522
443	9368	NHERF1	0.2138492465019226
444	2243	FGA	0.21380221843719482
445	10095	ARPC1B	0.21366360783576965
446	2538	G6PC1	0.2135871797800064
447	3030	HADHA	0.21319976449012756
448	3949	LDLR	0.21316155791282654
449	125988	MICOS13	0.21312740445137024
450	55596	ZCCHC8	0.21297959983348846
451	84522	JAGN1	0.2126125544309616
452	2048	EPHB2	0.21228082478046417
453	51135	IRAK4	0.21222063899040222
454	8309	ACOX2	0.21216315031051636
455	5897	RAG2	0.21211552619934082
456	4846	NOS3	0.2120198756456375
457	26525	IL36RN	0.21193960309028625
458	1056	CEL	0.21168753504753113
459	1356	CP	0.21168658137321472
460	37	ACADVL	0.2116294801235199
461	916	CD3E	0.21147136390209198
462	4760	NEUROD1	0.2114192545413971
463	56922	MCCC1	0.21113452315330505
464	1130	LYST	0.2109852433204651
465	5896	RAG1	0.2108999341726303
466	5406	PNLIP	0.21052047610282898
467	55163	PNPO	0.21050582826137543
468	81	ACTN4	0.21035775542259216
469	4261	CIITA	0.21016180515289307
470	113235	SLC46A1	0.21005067229270935
471	10878	CFHR3	0.21004895865917206
472	3078	CFHR1	0.21004895865917206
473	4173	MCM4	0.20994284749031067
474	29928	TIMM22	0.2096880078315735
475	3579	CXCR2	0.20941855013370514
476	23729	SHPK	0.20932452380657196
477	28234	SLCO1B3	0.2089049518108368
478	10599	SLCO1B1	0.2089049518108368
479	26060	APPL1	0.20882360637187958
480	57104	PNPLA2	0.20859339833259583
481	5265	SERPINA1	0.20855627954006195
482	219285	SAMD9L	0.2084454894065857
483	255738	PCSK9	0.20818157494068146
484	987	LRBA	0.20813877880573273
485	79705	LRRK1	0.20811577141284943
486	79651	RHBDF2	0.20805403590202332
487	3827	KNG1	0.20734341442584991
488	23149	FCHO1	0.20732007920742035
489	130340	AP1S3	0.20730945467948914
490	55811	ADCY10	0.2069883644580841
491	6850	SYK	0.2069140523672104
492	85476	GFM1	0.2067723125219345
493	389421	LIN28B	0.20655880868434906
494	238	ALK	0.20655880868434906
495	7153	TOP2A	0.20655880868434906
496	4004	LMO1	0.20655880868434906
497	5914	RARA	0.20612351596355438
498	4926	NUMA1	0.20612351596355438
499	28962	OSTM1	0.20600488781929016
500	79053	ALG8	0.20600168406963348
501	26511	CHIC2	0.20597966015338898
502	8301	PICALM	0.20597966015338898
503	4026	LPP	0.20597966015338898
504	8028	MLLT10	0.20597966015338898
505	6455	SH3GL1	0.20597966015338898
506	1050	CEBPA	0.20597966015338898
507	23092	ARHGAP26	0.20589371025562286
508	90268	OTULIN	0.20575517416000366
509	590	BCHE	0.20511654019355774
510	5826	ABCD4	0.20472249388694763
511	718	C3	0.20441757142543793
512	6603	SMARCD2	0.20434793829917908
513	3663	IRF5	0.20397628843784332
514	9076	CLDN1	0.20387668907642365
515	3207	HOXA11	0.20363955199718475
516	1807	DPYS	0.2035706639289856
517	54914	FOCAD	0.20331300795078278
518	6772	STAT1	0.20302753150463104
519	2548	GAA	0.20279359817504883
520	10166	SLC25A15	0.20262651145458221
521	2542	SLC37A4	0.20249561965465546
522	2322	FLT3	0.20238801836967468
523	2658	GDF2	0.20237252116203308
524	7704	ZBTB16	0.20204059779644012
525	81608	FIP1L1	0.20204059779644012
526	5371	PML	0.20204059779644012
527	64859	NABP1	0.20204059779644012
528	3753	KCNE1	0.20183688402175903
529	191	AHCY	0.2016320377588272
530	65266	WNK4	0.20122955739498138
531	162417	NAGS	0.20112735033035278
532	56259	CTNNBL1	0.20107807219028473
533	5328	PLAU	0.2010197639465332
534	79783	SUGCT	0.20092187821865082
535	4175	MCM6	0.20091035962104797
536	9213	XPR1	0.20018123090267181
537	29887	SNX10	0.19967664778232574
538	4860	PNP	0.19952495396137238
539	5627	PROS1	0.1993686854839325
540	7010	TEK	0.199161097407341
541	1991	ELANE	0.19904842972755432
542	29071	C1GALT1C1	0.1989341527223587
543	2161	F12	0.19886517524719238
544	3071	NCKAP1L	0.19836470484733582
545	348	APOE	0.19828113913536072
546	11274	USP18	0.19789361953735352
547	1053	CEBPE	0.19766618311405182
548	26249	KLHL3	0.19752641022205353
549	5476	CTSA	0.1973302811384201
550	3690	ITGB3	0.19730828702449799
551	3604	TNFRSF9	0.1972912698984146
552	4141	MARS1	0.19711078703403473
553	29775	CARD10	0.19710567593574524
554	197322	ACSF3	0.19707593321800232
555	427	ASAH1	0.1970570683479309
556	3815	KIT	0.19705544412136078
557	2982	GUCY1A1	0.196997731924057
558	917	CD3G	0.1969241201877594
559	8600	TNFSF11	0.1968958079814911
560	4353	MPO	0.19680140912532806
561	6578	SLCO2A1	0.19623564183712006
562	717	C2	0.19613973796367645
563	8540	AGPS	0.19606538116931915
564	3492	IGH	0.19601231813430786
565	51099	ABHD5	0.19592440128326416
566	2623	GATA1	0.19547820091247559
567	79989	IFT56	0.1954551488161087
568	5052	PRDX1	0.19485531747341156
569	100131801	PET100	0.1947183459997177
570	875	CBS	0.1941017061471939
571	1890	TYMP	0.19396117329597473
572	4160	MC4R	0.19392284750938416
573	29958	DMGDH	0.1939137578010559
574	5580	PRKCD	0.19371850788593292
575	9630	GNA14	0.19333980977535248
576	356	FASLG	0.19331786036491394
577	54658	UGT1A1	0.1932908296585083
578	4907	NT5E	0.19321849942207336
579	3758	KCNJ1	0.19302278757095337
580	92579	G6PC3	0.1928672343492508
581	2065	ERBB3	0.19278591871261597
582	84888	SPPL2A	0.1922750324010849
583	83737	ITCH	0.1922559291124344
584	3040	HBA2	0.19206948578357697
585	2162	F13A1	0.19172094762325287
586	763	CA5A	0.19167150557041168
587	84433	CARD11	0.1916598379611969
588	5054	SERPINE1	0.19164621829986572
589	5774	PTPN3	0.19151151180267334
590	79840	NHEJ1	0.1913970410823822
591	22	ABCB7	0.19124722480773926
592	217	ALDH2	0.19099147617816925
593	6557	SLC12A1	0.19098389148712158
594	2147	F2	0.19095925986766815
595	3575	IL7R	0.19090817868709564
596	2672	GFI1	0.1908879280090332
597	7139	TNNT2	0.1908341646194458
598	2266	FGG	0.19065092504024506
599	2244	FGB	0.19065092504024506
600	847	CAT	0.19044941663742065
601	63924	CIDEC	0.19017277657985687
602	10125	RASGRP1	0.19015555083751678
603	3077	HFE	0.1900153011083603
604	100147744	RNU7-1	0.18997356295585632
605	3592	IL12A	0.18976615369319916
606	51241	COX16	0.18965736031532288
607	4233	MET	0.18951332569122314
608	10312	TCIRG1	0.18942172825336456
609	84693	MCEE	0.18898877501487732
610	54440	SASH3	0.18887551128864288
611	81570	CLPB	0.18882812559604645
612	84334	COA8	0.1888228803873062
613	1576	CYP3A4	0.18876853585243225
614	200942	KLHDC8B	0.18869087100028992
615	3039	HBA1	0.18851304054260254
616	10235	RASGRP2	0.18845179677009583
617	79415	CYBC1	0.18839901685714722
618	100	ADA	0.18839572370052338
619	90411	MCFD2	0.18837440013885498
620	112812	FDX2	0.18829204142093658
621	843	CASP10	0.1876830905675888
622	6550	SLC9A3	0.18763162195682526
623	617	BCS1L	0.18762919306755066
624	1371	CPOX	0.18752489984035492
625	640	BLK	0.18751825392246246
626	6303	SAT1	0.1874452382326126
627	2165	F13B	0.1873101145029068
628	2632	GBE1	0.18720777332782745
629	6569	SLC34A1	0.18709854781627655
630	7137	TNNI3	0.1868910938501358
631	11232	POLG2	0.18676596879959106
632	3998	LMAN1	0.18675373494625092
633	4695	NDUFA2	0.18672209978103638
634	4282	MIF	0.1866222321987152
635	8883	NAE1	0.1864231377840042
636	91662	NLRP12	0.18625780940055847
637	26873	OPLAH	0.18621541559696198
638	6834	SURF1	0.18610404431819916
639	1588	CYP19A1	0.18593961000442505
640	100506658	OCLN	0.18591715395450592
641	8438	RAD54L	0.18590036034584045
642	1373	CPS1	0.18583080172538757
643	5091	PC	0.18553566932678223
644	6927	HNF1A	0.1854112446308136
645	966	CD59	0.18501894176006317
646	1380	CR2	0.1846759021282196
647	4607	MYBPC3	0.18467554450035095
648	284086	NEK8	0.18457186222076416
649	2628	GATM	0.18448521196842194
650	25821	MTO1	0.18445797264575958
651	26258	BLOC1S6	0.1843375265598297
652	4570	MT-TN	0.1839946210384369
653	208	AKT2	0.18379837274551392
654	79991	STN1	0.18373584747314453
655	340061	STING1	0.18368610739707947
656	55610	VPS50	0.18350975215435028
657	6499	SKIC2	0.18346358835697174
658	29927	SEC61A1	0.18346118927001953
659	128	ADH5	0.1828632652759552
660	10560	SLC19A2	0.18284936249256134
661	3980	LIG3	0.18277548253536224
662	3075	CFH	0.18256203830242157
663	6097	RORC	0.1823556125164032
664	79722	ANKRD55	0.1823018193244934
665	5771	PTPN2	0.1823018193244934
666	958	CD40	0.18226125836372375
667	4791	NFKB2	0.18221409618854523
668	2642	GCGR	0.18221262097358704
669	7351	UCP2	0.18211570382118225
670	10058	ABCB6	0.18192997574806213
671	8565	YARS1	0.18179868161678314
672	2027	ENO3	0.1817677766084671
673	105371045	PERCC1	0.18163514137268066
674	5184	PEPD	0.1815372109413147
675	286	ANK1	0.1815241128206253
676	57511	COG6	0.18105745315551758
677	84342	COG8	0.18104514479637146
678	551	AVP	0.18096894025802612
679	3490	IGFBP7	0.18063674867153168
680	51103	NDUFAF1	0.18054521083831787
681	6137	RPL13	0.18051180243492126
682	7284	TUFM	0.18048647046089172
683	54809	SAMD9	0.18033894896507263
684	23479	ISCU	0.1803313046693802
685	4056	LTC4S	0.1802455484867096
686	10551	AGR2	0.180227592587471
687	3777	KCNK3	0.1801285594701767
688	3718	JAK3	0.18010051548480988
689	31	ACACA	0.1800481081008911
690	3459	IFNGR1	0.17980362474918365
691	134218	DNAJC21	0.179625004529953
692	57217	TTC7A	0.1795051544904709
693	4851	NOTCH1	0.1793247014284134
694	178	AGL	0.17918463051319122
695	846	CASR	0.17914801836013794
696	55065	SLC52A1	0.17912009358406067
697	249	ALPL	0.17884589731693268
698	57462	MYORG	0.17876213788986206
699	93	ACVR2B	0.1784898340702057
700	2159	F10	0.1783057600259781
701	58472	SQOR	0.17822423577308655
702	6929	TCF3	0.1781059354543686
703	3181	HNRNPA2B1	0.17800098657608032
704	89874	SLC25A21	0.1779647171497345
705	189	AGXT	0.1779453456401825
706	171019	ADAMTS19	0.17794425785541534
707	6777	STAT5B	0.17793641984462738
708	84061	MAGT1	0.17762677371501923
709	284119	CAVIN1	0.17758451402187347
710	5250	SLC25A3	0.17741315066814423
711	25839	COG4	0.17732258141040802
712	56244	BTNL2	0.17724692821502686
713	567	B2M	0.17724019289016724
714	4598	MVK	0.17718593776226044
715	55135	WRAP53	0.17717276513576508
716	162	AP1B1	0.17714902758598328
717	3662	IRF4	0.17703044414520264
718	197131	UBR1	0.176946759223938
719	9377	COX5A	0.1766127198934555
720	64421	DCLRE1C	0.17660948634147644
721	1729	DIAPH1	0.17610909044742584
